Date,Adani Enterprises,Adani Green Energy,Adani Ports,Apollo Hospitals,Asian Paints,Axis Bank,Bajaj Auto,Bajaj Finance,Bajaj Finserv,Bharat Petroleum,Bharti Airtel,Britannia Industries,Cipla,Coal India,Divi's Laboratories,Dr. Reddy's Laboratories,Eicher Motors,Grasim Industries,HCL Technologies,HDFC Bank,HDFC Life Insurance,Hero MotoCorp,Hindalco Industries,Hindustan Unilever,ICICI Bank,ITC,IndusInd Bank,Infosys,JSW Steel,Kotak Mahindra Bank,Larsen & Toubro,Mahindra & Mahindra,Maruti Suzuki,NTPC,Nestle India,Oil & Natural Gas Corporation,Power Grid Corporation,Reliance Industries,SBI Life Insurance,Shree Cement,State Bank of India,Sun Pharmaceutical,Tata Consultancy Services,Tata Motors,Tata Steel,Tech Mahindra,Titan Company,UPL,UltraTech Cement,Wipro
2023-01-17,0.005400873565836184,0.0365345256635623,-0.0029223686155321893,0.006566421620077367,0.008521766332882708,0.004982668991988293,0.006642181806726599,-0.004317082240195225,-0.007948558256957616,-0.0015761710479974544,0.00862809010388732,0.012170450409917821,0.008965591790371708,-0.0030409209198805076,0.004260212521066453,0.005940690969493456,0.013029425091033886,0.007400649931092795,0.015863804559088424,0.014886814617721233,0.008689152250096477,0.0029907078592346092,0.010040374480050795,0.027126205054012642,-0.00011558674622658138,0.006208220314588564,-0.007181784450811413,0.009177384866137395,-0.0022391596436956984,0.007199655494453783,0.035513769484666335,0.003990494407167144,0.011843484145293903,0.010545445809449383,0.010648269101113161,0.0016939057104436994,0.012751997202066656,0.014197474268616395,-0.00188326388351312,0.0012946934893021123,-0.016666720178257766,-0.0026558318969653882,0.013302106040844475,0.005569037641529162,-0.005002073112190697,0.011213770420157365,0.000872747583347655,0.007212409610098058,0.012738714140266394,-0.005644893081050428
2023-01-18,-0.01171922051185037,-0.031969163318324445,0.002230044648303675,0.003920916509251082,0.0014791458381400169,0.006864956818110501,0.00081782704320843,0.0022891635296762303,-0.004078884498698199,-0.006745171573669273,0.0141700408145633,0.007255762169357638,-0.005331601367868699,0.017597206830375356,0.012278173993732766,0.002895496273079612,-0.0007389533431457762,0.009514148505613162,0.003690242063767224,0.017651716037693665,-0.01378296291847958,0.0011202806895700412,0.030846623481657343,0.006991497424056803,0.005028062486521545,0.007223449708773089,-0.0059739220008866445,0.003832479723774318,0.012739260256335427,0.000806678093073776,0.024128937093137903,0.000984294341559222,0.0017336532159770712,0.010435399865665884,-0.006136640365888235,0.009468965815573105,0.00434991758172143,-0.0016540861689031683,0.009395875144509569,-0.0013136854301141199,-0.0025295928184900784,0.007165762358763317,0.0034336198098063875,-0.016614436520722142,0.025973991070882718,0.0021987815848036885,0.006706998390729746,0.018284236683115296,-0.012768279310661379,0.017282833401707
2023-01-19,-0.03702005836614497,-0.0680050837697298,-0.013286712404563583,-0.004988734164864672,-0.02685680302320559,0.005086690241142167,-0.009404674418939774,0.0023003419195704033,-0.008886193411214438,0.01040319591860972,-0.005859226133479223,-0.004847921956217527,0.0013634997600366905,0.03274160072950405,-0.0019182780233873986,-0.007366546354447001,-0.0034303402725385235,0.00023852981507910265,0.00565544433275611,0.0041531884401930785,0.006987793964332134,-0.00014429944131466588,-0.008052579455066655,-0.013569244273632042,-0.0038527617741579423,-0.00747053960851829,-0.018356368578201776,-0.0042061779567192925,-0.009255080282553285,-0.017675511670831923,0.0029121196011290262,-0.0019664634521806557,0.0008947528594553944,-0.004426251353946364,-0.007175982061668029,0.016750284707470753,0.006382350071020504,-0.0010707295245805382,0.00949900357677902,0.013699055339499777,-0.002705242385047657,0.00043265428783589854,-0.0049852917827289955,-0.0187317213003797,0.008983350707131521,0.004721776834508029,-0.016109125098079158,0.02075502263178386,-0.009761846212539615,0.0004960244113909607
2023-01-20,-0.0021364957263027007,0.01089900538588462,-0.0020616775752652083,-0.00761890601540105,-0.027336363049711876,0.001992011001330507,-0.0008948114681038843,-0.025289235216983896,-0.016197476781412035,-0.009437895753065417,-0.009779872534767309,-0.01222436939807714,-0.010705644559293348,0.013619191660136032,-0.011487217326413002,0.0042472445697212535,-0.005115761456596091,-0.012851033118641109,-0.003239335720318426,0.010248711695857615,-0.02428746059319309,-0.008340658975497628,-0.017939456043401858,-0.038116923671298264,0.0048490210537779355,0.007376247430536331,0.0015825190781062481,-0.00867497666022421,-0.024472088664330482,-0.0024896536371744604,-0.010184487443310686,-0.0036376931990590444,-0.007275021633047163,0.0,-0.02444213911421733,-0.0009882755616631433,0.011325078409688327,-0.011892980161563704,-0.02040664973197781,0.0012894554493061428,0.003984024078761417,-0.009802649783959505,-0.002964605578972157,0.005988817144468861,-0.0048563889376875835,-0.0064559638555088394,-0.005765064352800775,-0.013042573199684715,-0.00488057127124597,-0.0006197033580159772
2023-01-23,-0.005728902904412192,-0.022145171360930194,-0.006972717094518632,0.01171441085323699,-0.0012016077926924051,0.0023104924953549766,0.014218718811335407,0.0004437137819022219,-0.0003375940868116656,0.009383490650149318,0.010792156801508357,0.004376201564201931,0.008638279188622588,0.013656327597603823,0.012727494050879695,-0.0029305406056636674,0.016775170238039205,-0.014528622465518004,0.012096025223412354,0.00731514411495926,-0.002285959679468985,0.010249493234677942,0.008674393216124177,0.018695599601666668,0.0015510977624206834,0.009414203973782787,0.0018710965854640271,0.014715973508684366,-0.010115278943935047,0.011826997362509806,-0.007311184177037577,0.010420290744221905,-0.0026897139802797287,-0.010966117813275833,0.008700452525693958,0.004947178256679452,0.008286704232185027,-0.005055950002758713,-0.0005400004453416374,-0.05666855761146816,0.013931142420589016,0.018391983735221107,0.01540232475270864,0.013022490228503658,-0.0077267455449197,0.01796462039231228,-0.0027833016039583436,0.015790249800424982,-0.04561697556165745,0.00954979234063269
2023-01-24,0.0016442075691462943,-0.007790422107310624,-0.010207330736206166,-0.0070235118717735245,0.009391578084753549,-0.02412357681414501,0.017372456662525737,-0.001355888756944701,-3.7431378100416524e-05,-0.0018593111059301837,0.0038177410057633754,0.01341662582453429,-0.00037640218650203394,-0.010864820010930587,-0.008757420638538793,-0.019618116700703236,0.0072423502088956315,-0.017225637077861067,0.014850095043844824,0.013388338036004477,0.0005939753747012944,-0.0009731912795057918,-0.01932424126426957,0.0015789948038376078,-0.0010898414208622142,0.003552910806618792,0.006308789175261786,0.002519400945061756,-0.01621368996261141,-0.013174509566624804,-0.011641055850094006,-0.0034250382201906904,0.03346766589956407,-0.0047948475292818316,-0.003944794148375896,-0.0013128514438983663,-0.01843647897397549,-0.005904669688834074,-0.01709898259347087,-0.01860688017181178,-0.01015911318872642,-0.00819602768593064,0.006266811520046822,0.03366795700588221,-0.013114680273967227,0.004975011755461001,0.0025585329424013814,-0.004670102853983282,-0.0058469561387312075,0.0014778613765085158
2023-01-25,-0.015412636263503088,-0.030780466661648354,-0.06312406460570641,-0.01873397609834604,-0.012666440156649528,-0.019611162676242633,0.008381988217849079,-0.010102363071274878,-0.013769115718482716,-0.006304684191989707,0.001095806741724381,-0.0017970705164951362,-0.02532608467630071,-0.006370869909831045,-0.00606374559811429,-0.012180317367351812,-0.003936007807610387,-0.00589445688267054,-0.013270596739815232,-0.027631903386176493,-0.007632964708916834,0.004726011758801052,0.009181997713602286,0.008402246022884308,-0.01774337776684043,0.0008851078789082756,-0.046316955268032034,-0.005734871670088348,0.0036010324692536955,-0.00593659254766099,-0.014858485585857895,-0.00936633926768815,0.009805913334018701,-0.0009032969191866691,-0.0028615245117450394,0.0019718091280584993,-0.007014802668179443,-0.013824975073981172,-0.012409193378316918,-0.02041720166215122,-0.04315640386573594,-0.0006246049422047317,-0.0019061347500555215,-0.007343429576910809,0.004983377357083096,-0.018167227504273353,-0.0059685714841178905,-0.010724665832448466,-0.0153603875502204,-0.01242016768599108
2023-01-27,-0.185160493873474,-0.1999946383156216,-0.16293912155516266,0.0046873013133093,-0.018864869446656107,-0.0208437574065784,0.05900624572740565,-0.006073296707157838,-0.00011414525807385001,-0.029416051592184744,-0.0025756218607907444,-0.0017660396977939863,0.011591414810271594,-0.016581841768331107,0.015514117196380406,0.026910497065266048,-0.013721871920647555,-0.009599959741476094,-0.006368408861425423,-0.019925402539702874,0.004529489282680155,-0.017540408390463447,-0.020650203097403175,-0.0038897120106413663,-0.044545676122803024,0.01989687002610463,-0.034381262788648836,-0.015456835791330947,-0.004554052837782652,-0.020973922935181966,-0.0068283692039557975,0.006633574558856825,-0.005305068338394836,0.00241110255890975,-0.0009955217579851183,-0.031485839496339096,-0.0006838795283826693,-0.01897106690351369,-0.0057257645340133,-0.011089687021950123,-0.05055385811268942,0.0032210460526806983,-0.005452334276670245,0.06335762001820777,-0.002892532772522105,-0.020025740285311233,-0.010757106742833367,0.009147075506557911,0.0015659031965975512,-0.008716263486348463
2023-01-30,0.04758369670468632,-0.19999999999999996,8.38286878181993e-05,-0.0015198388212148695,0.01599542929717135,-0.002174650587882021,-0.024283991394320248,0.04532433197643204,0.022561287742711933,-0.004308201338250384,-0.005551950780762649,0.0060154372484912955,-0.012270148746081566,0.01551253381970552,-0.0062142506186529944,0.0034307218776938875,0.006845928719745986,0.012765658224237919,0.01716588147631426,-0.0010211607371214404,0.00042554574485698105,-0.01237130038225942,-0.013883122111743362,-0.016844307212605325,0.007709137054089155,-0.0034682924587182695,-0.024498434108492506,0.012934734027021833,-0.027240584881457752,0.007676249756445097,-0.02173764473014439,0.008635126668384396,0.009098833314070465,0.015333757693264616,-0.0026254434931861637,-0.018625015190117056,-0.033751444890152915,0.009583559952507814,-0.013437447570595729,0.03123805568332738,-0.003241031601103894,0.007954849464286484,0.006625508757079013,-0.004376138265451468,-0.01574808624581725,0.005824632786500583,0.0018446987377960244,0.0006042439977658187,0.02562698278550668,0.010551485713267583
2023-01-31,0.02801728782552737,0.029352417505519313,0.02621436761438467,0.0042948139700138555,-0.014586757886746127,-0.00028659375079620464,-0.005961768413982327,-0.02248491478755299,-0.001041787222829993,0.02432097422355839,0.00012972146371992288,-0.020230325651763303,-0.015902990337008593,-0.004427790252949704,-0.015179260471306688,-0.0010741171007727646,0.022528988423800245,-0.005254619839022645,-0.011059903795098913,-0.006598001276501453,-0.015477554438878549,0.02255491015428368,-0.008362434623391368,0.0033485631283456385,0.01020046772587424,0.021896879949598436,-0.005601301497411781,-0.0032818424398820545,0.021020324937725876,0.002751579966693285,0.005442755233527885,0.03540851514759891,0.008880466828841138,0.013621426375442391,-0.0077297798493853875,0.0,0.022657589324122762,-0.0025004051188896037,-0.011269113993268132,0.048668617520453816,0.02842806547290544,-0.016354528569247684,-0.02182814736460137,0.019046523364093293,0.008000028257882708,-0.020364777519193633,0.017811495115557907,0.016171260114870023,0.028725063219448677,-0.00845243608134294
2023-02-01,-0.28196980503924574,-0.05600951667677523,-0.19178976765502387,0.0015859818134427162,0.00656672831838323,-0.016464029931689272,-0.0018201892514562168,-0.011755952083640664,-0.055234779554721225,-0.02490896041890278,-0.001557747055454528,0.012356384055026481,0.01385137833443939,-0.01867918227170784,0.012532785687826564,0.0063249095767758945,0.012180734568751905,-0.0015091612646943586,0.008821935120092661,0.014998532657890307,-0.10909559064434793,-0.013028204367881546,-0.001174222331829733,-0.0009701731363837007,0.01929317116774243,0.025684437569425178,-0.037951845543666485,0.011312269494215599,0.018493953269788532,0.007914479537696861,0.00995586600403553,-0.019365277548901716,-0.0142154092969774,-0.0067191399315308376,0.0037912124651828805,-0.004485814029170587,-0.00046160132486861016,-0.005926267579512867,-0.0903201449773906,0.009812282098626612,-0.047244793595331736,-0.018946366061367126,0.014782548474775226,-0.01205485097629766,0.01963239275751616,0.008620721728436642,-0.01314610340225797,-0.0198758987491382,0.007882294470417328,0.008900537504082706
2023-02-02,-0.266982011523653,-0.0999697082621428,-0.0660405996777994,-0.00730771212139758,-0.013886010153887351,0.013065036635300453,-0.005405014777705941,-0.017113065469932853,0.0028384704671045036,-0.007469216916307531,0.011246939061248629,0.04623706860210586,-0.0065403340206712235,-0.013596084898328087,-0.026766229379769135,0.004274413007850031,-0.02597557856298005,0.0068963365626175666,0.015458070956021697,-0.014869028083886016,-0.04459965220134099,-0.024310238941151474,-0.005236667045807608,0.023540856454960846,0.01173415899231478,0.04759280813420652,0.0326822763760648,0.021049576196622066,-0.0031517700663585835,0.00977242932016531,-0.0003031079249932178,0.0002588300750911987,0.01155231087511388,-0.018235283757009113,-0.007084928389512246,-0.005546045587531467,-0.01777885495772069,-0.0055345284336983935,-0.0017128536420639717,0.025350326511015986,0.0014221925800377289,-0.007192804001013409,0.015271313007970022,-0.004141879265731063,-0.017206091827010606,-0.0069352725796776316,-0.01611301997196224,-0.06164519831567972,0.003675692197768976,0.01751994795673184
2023-02-03,0.01376783360046785,-0.0999662966893865,0.07871122757164772,0.004750125635610392,0.020235315359864225,0.01629339254419504,0.01631626783546558,0.05187440559607115,0.05153705201060199,-0.016556331994990292,0.019479329217906738,0.01220205692294396,-0.0029260671296560403,0.0057431967690462216,-0.11712574496498351,-0.0026888402478654205,0.030895361621530837,0.011008512882390686,-0.0030009902367565955,0.034583819862512355,-0.0077126286133719635,-0.002517874372420459,-0.012354982480413779,0.00527551582122654,0.006877242640537462,0.005414832719997431,0.025699436363883166,0.009881561507621761,0.0061174904213840975,0.010529395840493505,0.010093808507635194,0.026323634841738164,0.00813395702250741,0.01782971391677135,0.002622043088586601,0.005925461421178113,0.010108142089422456,0.0008809560200002675,0.027584860927989396,-0.0022693355152296757,0.030486759453164813,0.02039504202968878,0.00632884954023627,0.0014613130817495712,0.0033347382636721434,-0.005262412601847122,0.06715477795951563,0.02771390748501834,0.00300659851386742,-0.0037855494324666727
2023-02-06,-0.008885807390972777,-0.050005393319040636,0.09341494674201756,0.01625280844291388,-0.002246086691007787,5.671767860238042e-05,-0.0008954434727004301,0.014956101399607125,0.004186997972095652,0.021579274107692337,-0.004603474235552296,-0.0006915291967921622,0.00733648225135175,0.0031978177343032765,-0.03687149537143242,-0.0020190847225494135,-0.01688429516029122,0.0010827196756879598,-0.0003927137009238635,-0.0042500110415159,-0.01401102721718439,0.015352809577371174,-0.026759504931793132,-0.004209428195277476,-0.011692482496937329,0.007224380107803574,0.023197766440019585,-0.018475707663612728,-0.028421141986292642,-0.01870476719216385,-0.00482330919866536,-0.008645655366196214,-0.003835693171541532,0.0030201748145037843,0.0009050274501740674,-0.005544064359853329,0.010239777545806295,-0.007535498857808909,0.00030744327838783114,-0.014167723652153796,0.0022050041997538905,-0.004668617913926476,-0.006418254080543306,-0.007744914594783436,-0.02409637730858527,-0.005883582615789029,-0.0020706658111689924,-0.0016068463036186253,-0.008617161787519922,-0.00796765190556148
2023-02-07,0.14640418811574274,-0.049994322789831847,0.014116686222332975,-0.001180335909150343,0.0013979313061975862,-0.004022081477604522,0.007884924282618,0.009231482480483999,0.0054726864123282315,-0.004793984447866384,-0.004244520356674553,-0.004064223166766245,0.001456549278255892,0.00045542275509147245,-0.009773151319041884,0.02085280638916176,0.0042936064192824475,-0.0011123930545485772,-0.01523058500142882,0.0014832352361904277,0.0018670322080631685,-0.015732842016040638,-0.039789877580470034,-0.013800615044427422,-0.0011128203809437354,-0.026473615218590818,0.012177374715153011,-0.00474556078789945,0.004289499163537602,0.016256476938147246,0.0042669157463719465,-0.006758728564195904,-0.016339144199425948,-0.004817690483338022,-0.0022868783579242935,0.008013943724839212,-0.0009215012821573998,-0.002401102737233929,-0.005841460887358818,0.0058579785645114235,0.003116824046106359,-0.016563262310962168,0.0036416064905475665,-0.014819006070560303,-0.05108552387869614,-0.0028845061452923426,-0.004515823230012428,-0.007417246888247964,-0.007779954164665148,-0.010255754483743718
2023-02-08,0.20039395485683076,-0.0499615355321934,0.08334104036004542,0.01752938639674806,0.0027374726050006792,-0.008360738839736648,0.0002190906384273994,0.031019943681761086,0.01369964845207905,0.006171974663962354,-0.013742224164464356,-0.002615687263779365,0.007563222375403189,0.004896202843597708,0.017521957380870257,0.010708780122673067,-0.014260818438781353,0.012528627167224915,0.014845868069209178,-0.00012085739294231956,0.053007535415893425,-0.014306762256031336,0.016179667831851097,-0.00707360005299662,0.007446431010200039,0.006161999504748383,0.002143600957010827,0.01798509683503169,0.024996491498323614,-0.0055761984357511896,-0.015909975261900522,0.004646392571050706,0.008245410677262255,0.00151273119490547,0.0008904795595265913,-0.005184935872291074,0.0007080569584050345,0.019970567736533607,0.028937379190665746,-0.0009191115097971769,0.004843721763731379,0.01411553860038861,0.013693208975667392,0.010678564946078994,0.0,0.008578955549551681,0.008112371918664651,0.018893313022826597,0.025248202748442417,0.015605493579708751
