Date,Bajaj Auto,Sun Pharmaceutical,Bharti Airtel,Mahindra & Mahindra,HCL Technologies,NTPC,Power Grid Corporation,Dr. Reddy's Laboratories,Coal India,Tata Motors
2023-01-19,-0.0094047457885022,0.0004327751764072,-0.0058593061961458,-0.0019664636384693,0.0056553835261035,-0.0044260569667514,0.0063824543288257,-0.0073664755415547,0.0327414283321425,-0.0187316454649866
2023-01-20,-0.0008948841992644,-0.0098025289999408,-0.0097797927878416,-0.0036375037054185,-0.0032391545220794,0.0,0.0113248700432391,0.0042472445697212,0.0136191106570706,0.005988662115572
2023-01-23,0.0142188654390151,0.0183918595120433,0.0107920754715753,0.0104200992195333,0.0120959024335085,-0.0109661178132758,0.0082867050810462,-0.0029306121695368,0.0136565728647213,0.0130225680518949
2023-01-24,0.0173723836398695,-0.0081960276859306,0.0038178217745303,-0.0034249442595648,0.0148503347886843,-0.0047947483822929,-0.0184362776577436,-0.0196180463345625,-0.0108649789956954,0.0336678811704889
2023-01-25,0.008381988217849,-0.0006244841755878,0.0010958067417243,-0.0093662446601118,-0.013270888900622,-0.00090339645386,-0.0070151124506679,-0.0121803173673518,-0.0063708704246261,-0.0073433567503262
2023-01-27,0.0590063156910827,0.0032208039792813,-0.0025757019286177,0.0066334784232646,-0.0063682296821858,0.0024111025589097,-0.0006835669687682,0.02691057117845,-0.0165819244394207,0.0633576939262789
2023-01-30,-0.0242840558553897,0.0079547299683591,-0.0055518709518527,0.0086352215411202,0.0171657589341218,0.0153336582183627,-0.0337514413696963,0.0034306494590745,0.0155126190791214,-0.0043761379612904
2023-01-31,-0.0059617684139823,-0.0163542934710874,0.0001298829092253,0.0354084177565534,-0.0110597853540811,0.0136216236552155,0.0226573709806887,-0.0010741171007727,-0.0044277091828754,0.0190465220344568
2023-02-01,-0.0018201892514562,-0.0189463053161705,-0.0015579082285351,-0.0193653683927667,0.0088220538291277,-0.0067192359380968,-0.0004614958164538,0.0063248375751643,-0.0186791004789211,-0.0120548501504783
2023-02-02,-0.0054050147777059,-0.007192865473967,0.0112469390612486,0.0002589227368994,0.0154578298491898,-0.0182353810668682,-0.0177790661694742,0.0042744848627556,-0.0135962504644661,-0.0041419483195684
2023-02-03,0.0163163364462743,0.0203950420296887,0.0194792492787692,0.0263236348417381,-0.0030009902367565,0.0178299139186064,0.0101084668153346,-0.0026887690033238,0.005743197254338,0.0014613827111908
2023-02-06,-0.0008955109215539,-0.0046686790342908,-0.0046033961847828,-0.0086456553661962,-0.0003924791749752,0.0030201745203961,0.0102396700143929,-0.002019156014931,0.003197818002971,-0.0077450531119649
2023-02-07,0.007884924282618,-0.0165632019210091,-0.0042444415823091,-0.0067586375387745,-0.0152308160460902,-0.004817884191167,-0.0009213959195594,0.0208528063891617,0.0004554227932322,-0.0148189370384017
2023-02-08,0.0002191576796264,0.0141155386003886,-0.0137423021874587,0.0046463005004173,0.0148458680692091,0.0015129264580966,0.0007078459641971,0.0107088502416474,0.0048962869635509,0.0106785649460789
2023-02-09,-0.008904002622077,-0.0061204571831218,-0.0109017539494403,-0.0006192992021539,0.0011790895597458,0.0030210871179476,0.0040095896290874,-6.687849945741231e-05,-0.0044083534799748,-0.0076118999968121
2023-02-10,-0.0036664886454497,-0.0001986159577701,0.0069132369181952,-0.0049189446641088,-0.0267807670708015,-0.0060240723988053,0.005872543100444,0.002696410625373,-0.0142158824093454,0.0208357473239981
2023-02-13,0.0135321358104836,0.0085932408331927,-0.0043397234377684,-0.0091179256982756,-0.0023751016153895,0.0172727899819693,0.0088744689030444,0.0055782208522097,0.0073286786412101,-0.010766034503215
2023-02-14,-0.0019055339242031,-0.008372273329901,0.0085870432683246,0.0075018206752239,0.0111858286110364,-0.0107238938070096,-0.0046296870927302,0.0030278579723157,-0.0061019527799283,-0.001133655322155
2023-02-15,0.0075591881540488,-0.0112739045640755,0.0131579559437051,0.0118842106307728,0.0066196156845657,-0.0015056373536316,-0.002325506480119,-0.0040873395446533,0.0054309298410437,0.0081716664384223
2023-02-16,0.0003072727135904,-0.0002511446254673,-0.0012096516921903,-0.0081197251751797,-0.004192896739641,0.0096502009976422,0.0004662062446014,-0.0001217181980553,0.0119775065817728,-0.0057413299189151
2023-02-17,-0.0031485445546051,-0.0107018999275709,-0.0097521011064111,-0.0194788775666768,-0.0164871258494101,0.0038828178328795,-0.0037279119809664,-0.0019803832791884,0.0095150718698424,-0.0038496554211234
2023-02-20,0.0024395427112984,-0.0001014940532846,0.0030253950701748,0.0035408260775995,0.0055427146546707,-0.0008926503744143,0.0093545487785291,-0.0078818214814132,0.0036780615345479,0.0070470514757283
2023-02-21,-0.0170860075260033,-0.0130029486951877,-0.0001284707448973,0.0041596815308371,-0.0094109588768815,0.0318644524777409,0.0064873619538408,0.0025364508265643,-0.0194686778193188,-0.0146726472497665
2023-02-22,0.0009382264442938,-0.0031392366123282,-0.0088568417386607,-0.0237451993763809,-0.0114007923842869,-0.0158730675691066,-0.011740273098979,-0.0021065452602211,-0.010277843100485,-0.0161511308203992
2023-02-23,-0.0022912926680124,0.0040783199717318,-0.01191486319116,-0.004394769439502,0.0016015315264117,-0.005278561707763,-0.0065222228952994,-0.0060536019390554,0.0143969769746323,0.008732002896268
2023-02-24,0.0047104621113942,-0.002056531956608,-0.0076676225423686,-0.0256859110262897,0.0004570505434775,0.0082547215769797,0.0084407976531257,0.0093267294102334,0.0100046286631785,-0.0125807175546727
2023-02-27,-0.0545719974802021,-0.0056156544739436,-0.0055475000897154,-0.0178097652713343,-0.0099555654961788,0.0081870447464797,0.0192979744051178,-0.0156086067895023,-0.0004608453103904,-0.0229106314209522
2023-02-28,0.0058655410041243,-0.0087560769734894,-0.0141452934530917,0.0097026180682759,-0.0058583039963496,-0.0110208286226783,0.0139140994066926,-0.0236146011235349,-0.0071444098025917,0.0065797166702505
2023-03-01,0.0192422472726168,0.0028224807119943,0.0107107024770058,0.0020084944943239,0.021807914889371,0.0102638174574156,-0.0150731026984295,0.0063939629818337,0.015552411381333,0.0125981348976906
2023-03-02,-0.0043947833553574,0.0062544899591687,-0.013463092045048,-0.0161930811523739,0.0044046179676993,-0.0084178659309243,0.0066240096543708,0.0106808038657846,0.0187428967964691,-0.0130282493449888
2023-03-03,0.0045084783446309,0.0016576264190528,0.0328334010279784,0.0136231394117312,0.0117996236846553,0.0105386746224207,0.0079420096417395,0.0107844239170245,0.000448770593322,0.017956946935242
2023-03-06,-0.0023982409693819,-0.0017064894852277,0.0028780478758811,0.001458365256568,0.0068812333852961,0.0243335457637872,0.0227374851789137,0.0002816735999997,0.0087463362010313,0.0282710391791884
2023-03-08,0.0236768045276605,-0.0080290543545279,-6.520587660663324e-05,0.015348850736476,-0.0053697159472152,0.0115951187086078,0.0039620903013914,-0.0029171484395328,-0.0002223798943034,-0.0018178763991831
2023-03-09,0.0006034618771506,-0.0050129982544792,0.0089361397371949,-0.032404362320639,-0.0035692141264627,0.0033547170971226,-0.0098661842188665,-0.0102344394112506,-0.0002222696816249,-0.0161619074241644
2023-03-10,0.0022027430691649,0.0029914884679766,0.0004525887190454,-0.0171854190064777,-0.0003134196509185,0.0072443561077437,0.0033215645528805,0.0033325963571486,-0.0020019099957429,0.0084450550458505
2023-03-13,-0.0113686187578364,-0.0015174253260223,-0.0109208544994929,-0.0271053435513566,-0.0158561323604244,-0.0058091547591079,-0.001986242355097,-0.0057216708655902,-0.0158234401325324,-0.030859258473923
2023-03-14,-0.006762109006527,0.0032491147484483,0.0084933563880484,-0.0273574933557,-0.0132439879699759,-0.0100166372781789,-0.0039807859833962,-0.0047707771519611,0.0011323022908085,-0.0136126536616562
2023-03-15,-0.0061018910747854,-0.0060593036202495,-0.0196293403760245,-0.0003876866908875,-0.0040587461255352,0.0016862704976157,0.013765713812917,0.0103345287862886,-0.0052025208455724,-0.0127204452356534
2023-03-16,0.0188203152275374,0.0168173272300757,-0.0141413328030737,0.005774054964271,-0.0067153160731077,0.0078564371407678,0.0168637879502264,-0.0024462729301777,0.004320228344081,0.0105749224214812
2023-03-17,0.0037366483500314,-0.010026939364412,0.0151484767759528,0.0038129614071811,0.0336162178488579,-0.0147550552926348,-0.0105536514332821,0.0119531917779858,0.0036223517080462,0.0079383657978098
2023-03-20,-0.0024643926860387,0.0036546291741594,-0.0032354416619662,-0.0032863548596098,-0.0158780939909395,-0.0053687679794461,-0.0095776347687108,0.0007438779038013,-0.0207534273923631,-0.0196897589925069
2023-03-21,0.0264652396164168,-0.0052017395283537,0.0028485098040151,-0.0062945683349133,-0.0063710625869113,0.0062500761416879,-0.0191208211043474,-0.0045276267707793,0.0,0.0043822613083628
2023-03-22,0.0046725972272998,0.01657596266568,-0.0003303500256468,0.0032750055835613,-0.0022604133297118,-0.0155279107322641,0.0042571783880991,0.0125810657285654,-0.0142824827917039,0.0086050396195322
2023-03-23,-0.0155455260746141,0.0057610191209009,0.0090524620812044,0.0007301374844794,-0.0143787704534399,0.0014338684025594,-0.0087015801260783,-0.0062570418855562,-0.0028043810199208,0.0073299192345288
2023-03-24,-0.0090733310895302,-0.0049098680443057,-0.0014405852234975,-0.0121464249903718,-0.0132751664786221,-0.0108821476621114,0.0011254803480933,0.0038678865229517,-0.0229668948729523,-0.0063222874765093
2023-03-27,-0.0053162132477962,0.0108959875538177,-0.0009181772013502,-0.0112096785867319,-0.0002378772075681,-0.0083961185349756,-0.0103417539462802,0.0048160726013843,-0.0002399291752499,-0.0106842748521189
2023-03-28,-0.004189005673662,0.0007625254782954,-0.0174596855021903,-0.0084364717551284,-0.0098904539461318,0.0043796629176144,0.0090867897592603,0.0091737566522731,0.0023992645689445,-0.0253610372461368
2023-03-29,0.0231300020406868,0.0078236354885004,-0.0064800952364417,0.0141805669740198,0.0253577048589663,0.0116279549312354,0.0015758862247565,0.0090570751517491,0.0193872436189004,0.0189243454196244
2023-03-31,0.0014049026711855,-0.0088718872888998,0.0072619780205078,0.0125839845351227,0.0166276956361679,0.0063219158111269,0.0146099039052847,0.0120298706024826,0.0032870154040072,0.028347935273876
2023-04-03,0.0280584329249689,-0.004119535363157,0.0154204810371296,0.0096661721268724,0.011886604117542,0.0154196699075859,-0.0048737869728651,0.0073008914077181,0.0304236677540712,0.0081987507604792
2023-04-05,0.0073615124466028,0.0184872736465104,0.0038130881337956,-0.0123516572600861,0.0118833745109507,-0.0106862033947483,0.0046750363325465,0.0056480191280579,0.0106746763365466,0.0054212879176063
2023-04-06,0.0025975004908294,0.0149926918696197,0.003274641532986,0.013674574206806,-0.017413406341097,-0.0039795823349473,-0.0017724808633057,0.0035448926206766,-0.0035956505908022,0.0260226859601133
2023-04-10,0.0069416928876373,-0.0034581325554209,0.0049611505063871,0.0148130309330563,0.0103036426432572,0.013698797784923,0.0168700542130948,0.0128207362094801,0.0015788042173456,0.0540386019837406
2023-04-11,0.0285108975699186,0.0006445044615948,0.0057161697309302,0.0110214751796307,-0.0145952540416844,0.0028152585305809,0.0100415025100586,0.0007773751135171,0.0072055518515079,-0.005636177075648
2023-04-12,0.0259970288505078,0.0073816890628104,-0.0039399711555465,0.0047016276372198,0.0068997643346595,-0.0129140688101617,-0.0175059666262936,0.0246990910063626,0.0181086310776779,0.0148245726271383
2023-04-13,0.0005482617160526,-0.0129832173731879,-0.0052521436107317,-0.002319116679527,-0.020694369717556,-0.0156429193831454,0.017157760377565,-0.0057570581913599,-0.0096618715500566,0.0085928874083047
2023-04-17,-0.0079283660849623,-0.0047832665663732,-0.0096473207718148,0.0069735224508118,-0.0276624454013771,-0.019936259567586,0.0235729604879293,-0.0001236298546529,0.018181857262167,0.0056442739904731
2023-04-18,-0.0106010240459136,0.0061079180224083,0.00013168672277,-0.0068016252526291,0.0207733419288729,0.0029481487973426,-0.026833016059554,0.0123858808927064,0.0113240695312912,0.0018002836373272
2023-04-19,0.0134347223972035,-0.0092555152387658,0.0064494266407997,0.0089649010302041,-0.0236405318707504,-0.0176368018124235,-0.0015197757103636,-0.0006209296058373,-0.0077519805355477,-0.0076109863206276
2023-04-20,0.01138120661727,-0.0077850147253837,0.0100045427148132,0.0025504623363454,-0.0011552891891276,0.0155595413719151,0.0041314814357809,-0.0104188447110408,-0.0036892002478633,0.0157647505005928
2023-04-21,-0.0014023086912936,0.0017210479075835,-0.0091932309315748,-0.0048005676892789,0.0110360991882894,0.0,0.0028149125342273,0.002171512162397,0.0021782040393709,-0.0117448835037494
2023-04-24,0.005524326238476,-0.0104097844005406,-0.0064689794810711,-0.0041228765946196,0.0048621767176211,0.0073659819635709,0.0017275101651874,-0.0128677661380719,0.0065202532689636,0.0084889412465911
2023-04-25,0.0024121357721811,-0.0067916471238057,0.0162446285349691,0.0017386317440037,-0.0005694554961157,0.0008774130272823,0.004095664852268,0.0056594958427842,-0.005614274472712,-0.0034722649933368
2023-04-26,-0.0100286965407594,-0.0012853565240099,0.001100293706719,0.0030583664314727,0.0114863098116657,-0.0073056166639217,0.023186109917872,0.0024414617025609,-0.0021716598314034,0.0098194750916986
2023-04-27,0.0254013182257317,0.0076705611998963,0.0168724284797339,0.0086110492708857,0.0053491709188702,0.0064762860788702,-0.0098617339652248,0.0151596235859119,0.0087052322655856,0.0071100285664083
2023-04-28,0.0053877450070523,0.0091448154396998,0.016274613932653,0.0023693309479708,0.0103014175866205,0.006142079800828,0.0055097107373456,0.0022973584334284,0.0058252357995838,0.0069559740508373
2023-05-02,0.0149031802073691,-0.014782617317345,-0.0113849173297224,0.0084766188833216,0.0032422820703441,0.0209303001303773,0.0120126058721306,0.004168560797201,0.0128700319001451,-0.0096917839626601
2023-05-03,-0.0111494521778681,-0.0097118053336534,-0.0137940383796207,-0.0014952575100475,-0.0080560525886952,0.0042709846629778,-0.0016659932842902,0.000373647634243,0.0033883033848056,0.0071838297502966
2023-05-04,0.0022145221241121,0.0107929327363014,0.0125754251463985,-0.0030352415069453,0.0074131290994314,0.0,-0.0035460503737683,0.003180382583924,0.002321663359116,-0.0059955507029566
2023-05-05,0.0012113517698559,-0.0036446985341542,-0.0022810300571073,-0.016643827202676,-0.0105454612568614,-0.0119080997219361,0.0092108228079994,-0.0051328186225894,-0.0002104752090217,-0.0076954487120066
2023-05-08,0.0193028183902699,-0.0088618635860067,0.0081925294567959,0.0170080545528454,0.0191368646773935,0.0160688770308372,0.0153495178169706,-0.007162433298458,-0.0191659721816302,0.0490463071984905
2023-05-09,-0.0044843408245383,-0.0045745305308929,-0.0001890832244251,0.0110813252809911,0.0030211929406656,-0.0059305546627029,-0.0055157183916492,0.0053290630274909,0.0150311063908259,0.0062937390514106
2023-05-10,0.0059838870698236,-0.0038122556592974,0.0030872459771282,0.0025693823234662,-0.0006488338197956,0.0059659359720996,0.0174607254152343,-0.0133684461578008,0.0008462748109969,0.0116151899886205
2023-05-11,-0.0017669395741145,0.0076011779252538,-0.0093587417167544,0.0021223402035712,0.0090884068998486,0.0141202945327008,0.0036342969009015,-0.0688882519213558,-0.0016911184710295,0.0041217498501591
2023-05-12,-0.001978915887611,-0.0052547314227111,0.0042480978048775,0.0196994257053462,0.0068007738621096,-0.0256196468980819,-0.0273586601659691,-0.0145411936826213,-0.0046579976851024,0.008502725354337
2023-05-15,0.0056510130968043,-0.0031379420291046,0.006439751943666,0.0076022273559248,0.0038796624916181,0.0057159886236806,0.0062048338187656,0.0117441528111819,0.0112741272991623,0.0288786766151396
2023-05-16,-0.0057397119762456,-0.0126443576987641,-0.0121698678511962,-0.0180454340557748,-0.0082291307009303,0.0085251610630925,-0.0108941840617736,-0.0007746177831076,0.0136727684337076,-0.0182724401740242
2023-05-17,-0.0019831945949093,-0.005313751495431,0.0062234259915467,0.000514913543139,-0.0148071349994426,-0.008171369544539,-0.0074812034369,-0.0074307037467687,0.0026976988834899,-0.0108415446708129
2023-05-18,-0.002362328881888,-0.006731135563748,0.0089618102483155,-0.0139339853669255,0.0049788221897089,-0.0051135154633348,-0.0131910228855026,-0.0130313650916453,-0.0082781824778584,-0.0136759224123657
2023-05-19,-0.0078452260341645,-0.0040876811155183,0.0080064954822829,0.011963152981979,0.0143069901736723,-0.0102798720082141,-0.008274991268126,-0.0070425345888339,0.0012520437210585,0.0324515396623195
2023-05-22,0.0089333906345068,0.0125291560003577,-0.0048401701405299,0.0040859600858431,0.0223673141838807,0.0046162351603571,0.0027810911043228,0.0149591580864834,-0.0050021367602912,-0.0046671219764535
2023-05-23,-0.0055602813455671,-0.0062404531572464,-0.0023695162968988,0.0023706187767298,-0.0111621790170692,0.000287148453806,-0.0010666032119743,0.0006505388807336,0.0025136795639142,0.0114832222777168
2023-05-24,0.0043352754898795,0.0220589854944865,0.0018126018966801,0.0056363179307876,0.0041538978614517,0.0045937043764283,0.0072618485680631,0.0131597875990068,0.0071040592888396,-0.0157047592001384
2023-05-25,0.0279792988330003,-0.0075093418048871,0.0265784653716329,0.0016461218886201,0.0036422861230906,-0.002572056657491,0.0091178201974422,-0.0033854829943567,-0.0039419842062903,-0.0102846085296111
2023-05-26,-0.0060399293497174,0.0263492198640542,-0.0057736620199518,0.0031694043384198,0.020788548205838,0.0,-0.0027316065363636,0.0059947172936394,0.006040512579827,0.0069923814575745
2023-05-29,0.0005524005816996,-0.0014950387132584,0.0040344773828542,0.0376800412653548,-0.011411570392114,0.0103152187007811,-0.0117994625198749,0.005583877730662,0.0190476077205534,0.005786522972045
2023-05-30,-0.0057594991810356,-0.0091383629558884,-0.0034094468082465,-0.0012781691089106,0.0085688559182823,0.0028359262189165,0.0025587626019558,-0.008197456739764,-0.0073140671477014,-0.0050821352309108
2023-05-31,-0.0053898163735552,0.0164130412810277,0.0384263467167826,-0.0071135053266434,0.0081435500359077,-0.0166854050919277,-0.0053169521158809,-0.0039501618048504,-0.0124846487120495,0.014456519701621
2023-06-01,0.0167390664814464,0.0126622104911438,-0.0258266370982579,-7.577731572816493e-05,-0.0027944861750481,0.003163638740943,-0.0036347582439125,0.0113306194003688,-0.0451813289369391,0.0169106267087697
2023-06-02,0.0054914496237377,0.0120481980969318,0.010326767888581,0.0170597350935768,-0.0042473343501415,0.000860055938763,0.0068667500691104,0.012829467544335,0.0023876016476378,0.0013079417561419
2023-06-05,0.0087703290956704,0.0091536589083833,-0.0023909533087377,0.0402563172182819,0.0010993969935326,-0.0025780429944755,0.004262818644789,-0.0014966099037192,-0.0051969540228365,0.0193130884320276
2023-06-06,0.0034394644754696,0.0050061930500326,-0.0060515722457936,0.011322943503945,-0.008521533746056,0.0074669709829124,-0.0012734551781519,0.0071901258841826,-0.0082717380966133,0.0173914857808132
2023-06-07,0.0115313136346937,0.0007891013208927,0.0178432451187764,-0.0034012669590728,0.0003986759509182,0.0111175347635508,0.0165746018974548,0.0080014584732968,0.0127304475393184,0.0219522778120013
2023-06-08,0.0041626336551618,-0.0272027759186695,-0.0097720625321863,-0.0180247751823549,-0.0020370600980129,0.0265012242648048,0.0102425087510258,-0.0052099581352761,-0.0112700750692483,-0.0145259957181854
2023-06-09,-0.0119255734649001,-0.0030901922857928,-0.0029903863652065,-0.0075304758765935,-0.0150875401720065,0.0041197528431669,0.0134491851051947,0.0037423904637947,-0.0019728691922716,0.0046452890113692
2023-06-12,0.0055340425037273,0.0015244661959492,0.0034193101362778,0.0078429319170785,0.0269429252226955,0.0158642597059497,-0.0132707049380071,0.0018963752513323,0.0059303072973833,0.0032901161570624
2023-06-13,-0.0028722466941135,0.0026890882676799,-0.0023913821927403,-0.0059721339704866,-0.0073268924549241,-0.0018847398663979,0.002482868163445,0.0056356074663859,-0.000218320020777,-0.0034565402185544
2023-06-14,-0.0054143324940885,-0.0014168130033449,-0.0076706326224578,0.004005312687759,0.0040220982962324,0.0099811074442026,0.0175438014013682,-0.0006379873634138,0.0,0.0144076016112943
2023-06-15,-0.0018286414807014,0.00172287933182,0.002113697999053,0.0102273986790344,0.0068231127024094,-0.002670972603477,-0.0002028422936514,0.0222280602774416,-0.0015288874977475,-0.003243746271158
2023-06-16,-0.0168588610761234,0.0036422718340842,0.0097624647501519,0.0079697480339802,0.0040221688998953,0.0080342047136394,0.0,0.0232333073395081,-0.0002184664799623,0.002374719981798
2023-06-19,-0.0096081579752709,0.0098790141433,-0.0115181960812368,-0.0009259213823333,-0.0092753042750711,-0.0124865694018529,-0.0135929189869534,-0.0073346366859665,-0.0061258599480952,-0.0065811308448043
2023-06-20,0.0140625346505796,-0.0098322446146357,0.0036829882399327,-0.0043492017310005,0.0273394868630438,0.0088780180941654,0.0232414770635953,0.0045500900120538,0.0004403543509017,0.0303859477261505
2023-06-21,-0.0025418063036707,-5.049164907111603e-05,0.0093839431171003,-0.0158975317993239,0.0015401658078215,0.0,0.0379899715392038,0.0018771460925313,0.0052805833754245,-0.0031718307950509
2023-06-22,-0.0081824499876562,-0.0016129846680621,0.0045291935871598,0.003238069371316,-0.0060233877062467,-0.015999937405867,-0.0180092583739447,-0.002229903854616,-0.0065660762549347,-0.0207258633388119
2023-06-23,0.0022766351994913,0.0011612273878094,0.0142382638393201,-0.0039528510475314,0.0015042953743711,0.0119240893097372,-0.0136067752964685,0.0192776437605055,-0.0046266084684231,-0.0170368393527532
2023-06-26,-0.003396505821006,0.0035301586231111,-0.0033341074611055,0.0177680801701058,0.0020169288651508,-0.0096410801961166,-0.0063975198890724,0.009551598864893,-0.0070826692859041,0.014651884916627
2023-06-27,0.0024203429850475,0.0068847761027857,0.0152004306804505,0.0033985745415545,0.0021413331975121,0.0062195227429828,0.0042254045367671,-0.003173607639088,0.003789450364827,0.0092453745038803
2023-06-28,0.021275210542156,0.0199640246225438,0.0084402862774883,-0.0052768132095828,0.000213574120554,0.0163934255768425,0.0024044470228439,0.0163662843032679,0.0093271937666261,0.0236433668235636
2023-06-30,0.0251840924045381,0.0291642254999544,0.0075097623274846,0.042007294725084,0.0151248424789633,0.0002644562151046,0.019987805201536,0.010131408475644,0.0165016749324473,0.0151708870843678
2023-07-03,-0.0172437423993486,-0.017972572664432,0.000455142820251,0.0098720442783202,-0.005345329010707,0.0111023493731094,-0.0182247128202128,-0.0118807540076205,0.0028138207027044,-0.0079759032761164
2023-07-04,0.0031990249339597,0.0155902496782167,-0.0159243781212744,-0.0023843716278462,0.0076169911576473,0.0146404470874126,-0.0035925919880944,0.0176726275067036,0.0006474675803178,0.0011004518814414
2023-07-05,0.057216706673822,-0.0039092890321412,0.0017337775452594,0.0074431300933859,0.0035276512295669,-0.0033497344596039,0.0146233990496562,-0.001936999829157,-0.0017256179217679,-0.0054106469819642
2023-07-06,0.005654412909934,-0.0021058139414781,0.0034615535267428,0.0497848316729134,-0.0118430679033748,0.0173216170943832,0.0373148377682872,0.0103216949917244,0.0138290393457227,0.0213344947151825
2023-07-07,-0.0170201703279435,-0.0065228868225528,0.0009198823705869,0.0099109034413529,-0.0195230642722619,-0.0210927289036043,-0.0275981080948225,-0.0094230932197337,-0.0025576095349617,0.0289614521233967
2023-07-10,0.0132291459692619,0.0089793778373901,0.017175070220581,-0.0081514225471922,-0.0285937665342386,-0.0054517381679093,-0.0213349036483849,-0.0053160377471842,-0.0010684287698937,0.0007279378227875
2023-07-11,0.0040220766470899,0.0260765824541033,0.0073413461217746,0.0116345187287503,-0.0085370380750628,0.0044376642704608,0.0140000857919579,0.0099513244917917,0.0010695715308888,0.0159216814035685
2023-07-12,-0.0079711824281536,0.0060621107202227,-0.0021863251787158,0.0008920676368906,-0.0039015798684263,-0.0083161086564013,-0.0057199040516302,0.0044812279284545,0.0017094706885576,-0.0112171342106972
2023-07-13,-0.0024598685828453,-0.002873736011771,-0.0055059430973604,-0.0025145080961642,-0.0015760020285151,-0.01519926186167,-0.0355088250639226,-0.0089708150832099,-0.0191981320504557,-0.0012873881808276
2023-07-14,-0.0014075200421996,-0.0025102121973001,0.0016382449444889,-0.0026439474977062,0.0380141323991185,-0.0023947915856948,-0.0125461572034462,-0.0098008471699824,0.0050021723112925,0.0068477414718857
2023-07-17,-0.0054429639569556,0.0043339644130562,-0.0094754232808556,-0.0066277118084258,0.0024328620768123,-0.005067950807843,0.0039573713300546,0.0270420827932522,-0.0036786663535007,-0.010241551371856
2023-07-18,0.0056796275278816,-0.0096973875629181,-0.0030178630473739,-0.0010414454630478,0.0116574139145875,0.0045575662437205,0.0006225997786599,-0.0074094744773872,-0.0084710313607597,-0.0103477263905029
2023-07-19,-0.0076020299078179,0.0137749822055612,-0.0053687440198446,0.0063529951853602,0.0015852137887559,0.0277556175668578,0.008708194062819,0.0058466369786072,0.00153334052185,0.0138865824530001
2023-07-20,0.0093394546521066,0.0146045899909357,0.0161929548351165,0.0005826615804429,-0.0028040393901578,0.0018176898142052,0.0041108638196223,0.0225900732755606,0.0050306186818367,0.0016919864102111
2023-07-21,-0.0012323974141631,-0.0004553855679255,0.0012996641825704,-0.0141391219269766,-0.0349108423836438,0.0114048440500571,-0.0006140410413214,-0.0095705600985002,-0.003264266760846,0.006595293218526
2023-07-24,0.0041232668396657,0.0029620937950889,0.0024267690527475,0.0153265230640255,-0.0022860936234266,0.0041005111095724,0.013723778647952,0.0195717907675052,0.0085152647241959,0.0055932731051406
